,vehicle_id,vehicle_type,nr_of_stops,stopping_station_ids
463,IC3613,IC,28,"[u'008892338', u'008892320', u'008892304', u'008892452', u'008892403', u'008892205', u'008892254', u'008892106', u'008892080', u'008892007', u'008893559', u'008893542', u'008893583', u'008895067', u'008895000', u'008895091', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008819406', u'008833001', u'008833050', u'008833308', u'008833449', u'008833670', u'008833605']"
464,IC3614,IC,28,"[u'008892338', u'008892320', u'008892304', u'008892452', u'008892403', u'008892205', u'008892254', u'008892106', u'008892080', u'008892007', u'008893559', u'008893542', u'008893583', u'008895067', u'008895000', u'008895091', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008819406', u'008833001', u'008833050', u'008833308', u'008833449', u'008833670', u'008833605']"
465,IC3615,IC,28,"[u'008892338', u'008892320', u'008892304', u'008892452', u'008892403', u'008892205', u'008892254', u'008892106', u'008892080', u'008892007', u'008893559', u'008893542', u'008893583', u'008895067', u'008895000', u'008895091', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008819406', u'008833001', u'008833050', u'008833308', u'008833449', u'008833670', u'008833605']"
466,IC3617,IC,28,"[u'008892338', u'008892320', u'008892304', u'008892452', u'008892403', u'008892205', u'008892254', u'008892106', u'008892080', u'008892007', u'008893559', u'008893542', u'008893583', u'008895067', u'008895000', u'008895091', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008819406', u'008833001', u'008833050', u'008833308', u'008833449', u'008833670', u'008833605']"
467,IC3618,IC,28,"[u'008892338', u'008892320', u'008892304', u'008892452', u'008892403', u'008892205', u'008892254', u'008892106', u'008892080', u'008892007', u'008893559', u'008893542', u'008893583', u'008895067', u'008895000', u'008895091', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008819406', u'008833001', u'008833050', u'008833308', u'008833449', u'008833670', u'008833605']"
468,IC3619,IC,28,"[u'008892338', u'008892320', u'008892304', u'008892452', u'008892403', u'008892205', u'008892254', u'008892106', u'008892080', u'008892007', u'008893559', u'008893542', u'008893583', u'008895067', u'008895000', u'008895091', u'008895802', u'008895836', u'008814001', u'008813003', u'008812005', u'008819406', u'008833001', u'008833050', u'008833308', u'008833449', u'008833670', u'008833605']"
469,IC3628,IC,28,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008819406', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007', u'008892080', u'008892106', u'008892254', u'008892205', u'008892403', u'008892452', u'008892304', u'008892320', u'008892338']"
470,IC3629,IC,31,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008811262', u'008819406', u'008812005', u'008813003', u'008813037', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008893013', u'008892007', u'008892080', u'008892106', u'008892254', u'008892205', u'008892403', u'008892452', u'008892304', u'008892320', u'008892338']"
471,IC3630,IC,30,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008811262', u'008819406', u'008812005', u'008813003', u'008813037', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007', u'008892080', u'008892106', u'008892254', u'008892205', u'008892403', u'008892452', u'008892304', u'008892320', u'008892338']"
472,IC3631,IC,30,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008811288', u'008819406', u'008812005', u'008813003', u'008813037', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007', u'008892080', u'008892106', u'008892254', u'008892205', u'008892403', u'008892452', u'008892304', u'008892320', u'008892338']"
473,IC3632,IC,30,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008811288', u'008819406', u'008812005', u'008813003', u'008813037', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007', u'008892080', u'008892106', u'008892254', u'008892205', u'008892403', u'008892452', u'008892304', u'008892320', u'008892338']"
474,IC3633,IC,30,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008811288', u'008819406', u'008812005', u'008813003', u'008813037', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007', u'008892080', u'008892106', u'008892254', u'008892205', u'008892403', u'008892452', u'008892304', u'008892320', u'008892338']"
475,IC3634,IC,30,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008811288', u'008819406', u'008812005', u'008813003', u'008813037', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007', u'008892080', u'008892106', u'008892254', u'008892205', u'008892403', u'008892452', u'008892304', u'008892320', u'008892338']"
476,IC3635,IC,30,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008811288', u'008819406', u'008812005', u'008813003', u'008813037', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007', u'008892080', u'008892106', u'008892254', u'008892205', u'008892403', u'008892452', u'008892304', u'008892320', u'008892338']"
477,IC3636,IC,30,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008811288', u'008819406', u'008812005', u'008813003', u'008813037', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007', u'008892080', u'008892106', u'008892254', u'008892205', u'008892403', u'008892452', u'008892304', u'008892320', u'008892338']"
478,IC3637,IC,28,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008819406', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007', u'008892080', u'008892106', u'008892254', u'008892205', u'008892403', u'008892452', u'008892304', u'008892320', u'008892338']"
479,IC3638,IC,28,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008819406', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007', u'008892080', u'008892106', u'008892254', u'008892205', u'008892403', u'008892452', u'008892304', u'008892320', u'008892338']"
480,IC3639,IC,28,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008819406', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007', u'008892080', u'008892106', u'008892254', u'008892205', u'008892403', u'008892452', u'008892304', u'008892320', u'008892338']"
481,IC3640,IC,28,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008819406', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007', u'008892080', u'008892106', u'008892254', u'008892205', u'008892403', u'008892452', u'008892304', u'008892320', u'008892338']"
482,IC3641,IC,28,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008819406', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007', u'008892080', u'008892106', u'008892254', u'008892205', u'008892403', u'008892452', u'008892304', u'008892320', u'008892338']"
483,IC3642,IC,28,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008819406', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007', u'008892080', u'008892106', u'008892254', u'008892205', u'008892403', u'008892452', u'008892304', u'008892320', u'008892338']"
484,IC3643,IC,28,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008819406', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007', u'008892080', u'008892106', u'008892254', u'008892205', u'008892403', u'008892452', u'008892304', u'008892320', u'008892338']"
485,IC3644,IC,19,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008819406', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007']"
486,IC3645,IC,19,"[u'008833605', u'008833670', u'008833449', u'008833308', u'008833050', u'008833001', u'008819406', u'008812005', u'008813003', u'008814001', u'008895836', u'008895802', u'008895091', u'008895000', u'008895067', u'008893583', u'008893542', u'008893559', u'008892007']"
487,IC3703,IC,2,"[u'008814001', u'008819406']"
488,IC3706,IC,11,"[u'008881505', u'008881562', u'008881570', u'008881000', u'008881166', u'008883113', u'008883006', u'008814001', u'008813003', u'008812005', u'008819406']"
489,IC3707,IC,8,"[u'008881000', u'008881166', u'008883113', u'008883006', u'008814001', u'008813003', u'008812005', u'008819406']"
490,IC3708,IC,8,"[u'008881000', u'008881166', u'008883113', u'008883006', u'008814001', u'008813003', u'008812005', u'008819406']"
491,IC3709,IC,8,"[u'008881000', u'008881166', u'008883113', u'008883006', u'008814001', u'008813003', u'008812005', u'008819406']"
492,IC3716,IC,8,"[u'008881000', u'008881166', u'008883113', u'008883006', u'008814001', u'008813003', u'008812005', u'008819406']"
493,IC3719,IC,8,"[u'008881000', u'008881166', u'008883113', u'008883006', u'008814001', u'008813003', u'008812005', u'008819406']"
494,IC3720,IC,8,"[u'008881000', u'008881166', u'008883113', u'008883006', u'008814001', u'008813003', u'008812005', u'008819406']"
495,IC3722,IC,8,"[u'008881000', u'008881166', u'008883113', u'008883006', u'008814001', u'008813003', u'008812005', u'008819406']"
496,IC3727,IC,8,"[u'008819406', u'008812005', u'008813003', u'008814001', u'008883006', u'008883113', u'008881166', u'008881000']"
497,IC3729,IC,8,"[u'008819406', u'008812005', u'008813003', u'008814001', u'008883006', u'008883113', u'008881166', u'008881000']"
498,IC3730,IC,8,"[u'008819406', u'008812005', u'008813003', u'008814001', u'008883006', u'008883113', u'008881166', u'008881000']"
499,IC3734,IC,8,"[u'008819406', u'008812005', u'008813003', u'008814001', u'008883006', u'008883113', u'008881166', u'008881000']"
500,IC3735,IC,8,"[u'008819406', u'008812005', u'008813003', u'008814001', u'008883006', u'008883113', u'008881166', u'008881000']"
501,IC3736,IC,8,"[u'008819406', u'008812005', u'008813003', u'008814001', u'008883006', u'008883113', u'008881166', u'008881000']"
502,IC3737,IC,8,"[u'008819406', u'008812005', u'008813003', u'008814001', u'008883006', u'008883113', u'008881166', u'008881000']"
503,IC3738,IC,8,"[u'008819406', u'008812005', u'008813003', u'008814001', u'008883006', u'008883113', u'008881166', u'008881000']"
504,IC3739,IC,8,"[u'008819406', u'008812005', u'008813003', u'008814001', u'008883006', u'008883113', u'008881166', u'008881000']"
505,IC3743,IC,8,"[u'008819406', u'008812005', u'008813003', u'008814001', u'008883006', u'008883113', u'008881166', u'008881000']"
506,IC3804,IC,13,"[u'008881000', u'008882206', u'008871100', u'008872009', u'008874005', u'008874609', u'008874716', u'008874724', u'008863008', u'008863404', u'008843307', u'008843208', u'008841004']"
507,IC3805,IC,13,"[u'008881000', u'008882206', u'008871100', u'008872009', u'008874005', u'008874609', u'008874716', u'008874724', u'008863008', u'008863404', u'008843307', u'008843208', u'008841004']"
508,IC3809,IC,13,"[u'008881000', u'008882206', u'008871100', u'008872009', u'008874005', u'008874609', u'008874716', u'008874724', u'008863008', u'008863404', u'008843307', u'008843208', u'008841004']"
509,IC3811,IC,13,"[u'008881000', u'008882206', u'008871100', u'008872009', u'008874005', u'008874609', u'008874716', u'008874724', u'008863008', u'008863404', u'008843307', u'008843208', u'008841004']"
510,IC3812,IC,13,"[u'008881000', u'008882206', u'008871100', u'008872009', u'008874005', u'008874609', u'008874716', u'008874724', u'008863008', u'008863404', u'008843307', u'008843208', u'008841004']"
511,IC3813,IC,13,"[u'008881000', u'008882206', u'008871100', u'008872009', u'008874005', u'008874609', u'008874716', u'008874724', u'008863008', u'008863404', u'008843307', u'008843208', u'008841004']"
512,IC3814,IC,13,"[u'008881000', u'008882206', u'008871100', u'008872009', u'008874005', u'008874609', u'008874716', u'008874724', u'008863008', u'008863404', u'008843307', u'008843208', u'008841004']"
513,IC3816,IC,13,"[u'008881000', u'008882206', u'008871100', u'008872009', u'008874005', u'008874609', u'008874716', u'008874724', u'008863008', u'008863404', u'008843307', u'008843208', u'008841004']"
514,IC3817,IC,13,"[u'008881000', u'008882206', u'008871100', u'008872009', u'008874005', u'008874609', u'008874716', u'008874724', u'008863008', u'008863404', u'008843307', u'008843208', u'008841004']"
515,IC3827,IC,15,"[u'008841525', u'008841558', u'008841004', u'008843208', u'008843307', u'008863404', u'008863008', u'008874724', u'008874716', u'008874609', u'008874005', u'008872009', u'008871100', u'008882206', u'008881000']"
516,IC3829,IC,13,"[u'008841004', u'008843208', u'008843307', u'008863404', u'008863008', u'008874724', u'008874716', u'008874609', u'008874005', u'008872009', u'008871100', u'008882206', u'008881000']"
517,IC3830,IC,13,"[u'008841004', u'008843208', u'008843307', u'008863404', u'008863008', u'008874724', u'008874716', u'008874609', u'008874005', u'008872009', u'008871100', u'008882206', u'008881000']"
518,IC3832,IC,13,"[u'008841004', u'008843208', u'008843307', u'008863404', u'008863008', u'008874724', u'008874716', u'008874609', u'008874005', u'008872009', u'008871100', u'008882206', u'008881000']"
519,IC3833,IC,13,"[u'008841004', u'008843208', u'008843307', u'008863404', u'008863008', u'008874724', u'008874716', u'008874609', u'008874005', u'008872009', u'008871100', u'008882206', u'008881000']"
